INFO 2026-06-17 00:41:52,688 autoreload 10152 8240 Watching for file changes with StatReloader
INFO 2026-06-24 14:30:44,690 basehttp 976 7484 "GET / HTTP/1.1" 302 0
INFO 2026-06-24 14:30:44,997 basehttp 976 7484 "GET /api/docs/ HTTP/1.1" 200 4644
INFO 2026-06-24 14:30:46,573 basehttp 976 7484 "GET /api/schema/ HTTP/1.1" 200 136870
INFO 2026-06-24 14:31:56,636 basehttp 976 9756 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:08,420 basehttp 976 9756 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-24 14:32:46,747 basehttp 976 9756 "OPTIONS /api/transactions/fraud-alerts/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:46,770 basehttp 976 9756 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:46,773 basehttp 976 14976 "OPTIONS /api/transactions/fraud-alerts/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:46,781 basehttp 976 9756 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:46,801 basehttp 976 9756 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
WARNING 2026-06-24 14:32:46,809 log 976 14976 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 14:32:46,816 basehttp 976 14976 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 14:32:46,820 basehttp 976 9756 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
WARNING 2026-06-24 14:32:46,830 log 976 14976 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 14:32:46,831 basehttp 976 14976 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 14:32:47,997 basehttp 976 14976 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:48,018 basehttp 976 9756 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:48,019 basehttp 976 9988 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:48,019 basehttp 976 14612 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-24 14:32:48,038 basehttp 976 14976 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 14:32:48,268 basehttp 976 9988 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 14:32:48,275 basehttp 976 9756 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 14:32:48,314 basehttp 976 9988 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
WARNING 2026-06-24 14:33:06,371 log 976 9988 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 14:33:06,372 basehttp 976 9988 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
WARNING 2026-06-24 14:33:06,389 log 976 9988 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-24 14:33:06,394 basehttp 976 9756 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
WARNING 2026-06-24 14:33:06,395 basehttp 976 9988 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 14:33:06,441 basehttp 976 9988 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
WARNING 2026-06-24 14:33:11,803 log 976 9988 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 14:33:11,820 basehttp 976 9988 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 14:33:11,835 basehttp 976 9756 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
WARNING 2026-06-24 14:33:11,855 log 976 9756 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 14:33:11,858 basehttp 976 9756 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 14:33:11,868 basehttp 976 9988 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
INFO 2026-06-24 14:33:16,740 basehttp 976 9988 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 14:33:16,761 basehttp 976 9756 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 14:33:16,793 basehttp 976 9988 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 14:33:16,798 basehttp 976 9756 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:26:35,840 autoreload 13048 6764 Watching for file changes with StatReloader
INFO 2026-06-24 16:27:13,821 basehttp 13048 6192 "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-06-24 16:27:34,319 basehttp 13048 6192 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-24 16:27:43,851 basehttp 13048 6192 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-24 16:27:43,851 basehttp 13048 12704 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-24 16:27:43,863 basehttp 13048 12704 "OPTIONS /api/transactions/ HTTP/1.1" 200 0
INFO 2026-06-24 16:27:43,863 basehttp 13048 6192 "OPTIONS /api/transactions/fraud_stats/ HTTP/1.1" 200 0
INFO 2026-06-24 16:27:43,919 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:27:43,929 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:27:43,942 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:27:43,950 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:28:13,880 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:28:13,886 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:28:44,266 basehttp 13048 12704 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:28:44,269 basehttp 13048 6192 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:29:14,267 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:29:14,271 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:29:44,298 basehttp 13048 12704 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:29:44,303 basehttp 13048 6192 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:30:14,266 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:30:14,273 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:30:16,939 basehttp 13048 2424 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-24 16:30:16,992 basehttp 13048 2424 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:30:44,277 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:30:44,281 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:31:02,324 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:31:02,329 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:31:09,321 basehttp 13048 12704 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:31:09,324 basehttp 13048 6192 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:31:16,302 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:31:16,307 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:31:46,392 basehttp 13048 6192 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:31:46,398 basehttp 13048 12704 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:32:09,700 basehttp 13048 6384 "POST /api/auth/login/ HTTP/1.1" 200 760
WARNING 2026-06-24 16:32:11,763 log 13048 5288 Bad Request: /api/transactions/
WARNING 2026-06-24 16:32:11,764 basehttp 13048 5288 "POST /api/transactions/ HTTP/1.1" 400 97
INFO 2026-06-24 16:32:17,379 basehttp 13048 12704 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:32:17,405 basehttp 13048 6192 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:32:43,474 autoreload 13048 6764 E:\Python.py\Hackaton project UBL\apps\transactions\serializers.py changed, reloading.
INFO 2026-06-24 16:32:50,931 autoreload 1368 6068 Watching for file changes with StatReloader
INFO 2026-06-24 16:33:09,328 basehttp 1368 12916 "POST /api/auth/login/ HTTP/1.1" 200 760
ERROR 2026-06-24 16:33:14,720 log 1368 12440 Internal Server Error: /api/transactions/
Traceback (most recent call last):
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\mixins.py", line 19, in create
    self.perform_create(serializer)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
  File "E:\Python.py\Hackaton project UBL\apps\transactions\views.py", line 48, in perform_create
    serializer.save(
    ~~~~~~~~~~~~~~~^
        user=self.request.user,
        ^^^^^^^^^^^^^^^^^^^^^^^
        reference=reference,
        ^^^^^^^^^^^^^^^^^^^^
        ip_address=ip_address
        ^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\serializers.py", line 210, in save
    self.instance = self.create(validated_data)
                    ~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\rest_framework\serializers.py", line 1011, in create
    instance = ModelClass._default_manager.create(**validated_data)
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "E:\Python.py\Hackaton project UBL\venv\Lib\site-packages\django\db\models\query.py", line 679, in create
    obj.save(force_insert=True, using=self.db)
    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "E:\Python.py\Hackaton project UBL\apps\transactions\models.py", line 74, in save
    self.fraud_probability = self.calculate_fraud_probability()
                             ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "E:\Python.py\Hackaton project UBL\apps\transactions\models.py", line 101, in calculate_fraud_probability
    hour = self.created_at.hour if hasattr(self, 'created_at') else 12
           ^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'hour'
ERROR 2026-06-24 16:33:14,734 basehttp 1368 12440 "POST /api/transactions/ HTTP/1.1" 500 143625
INFO 2026-06-24 16:33:18,204 basehttp 1368 5604 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:33:18,231 basehttp 1368 6764 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:33:47,280 basehttp 1368 6764 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:33:47,283 basehttp 1368 5604 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:34:32,285 basehttp 1368 5604 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:34:32,289 basehttp 1368 6764 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:34:47,278 basehttp 1368 6764 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:34:47,280 basehttp 1368 5604 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:35:17,274 basehttp 1368 5604 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:35:17,278 basehttp 1368 6764 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:35:29,211 basehttp 1368 9276 "POST /api/auth/login/ HTTP/1.1" 200 760
INFO 2026-06-24 16:35:29,229 basehttp 1368 9276 "GET /api/transactions/?page_size=5 HTTP/1.1" 200 4577
INFO 2026-06-24 16:35:46,400 basehttp 1368 5604 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:35:46,419 basehttp 1368 6764 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:36:17,262 basehttp 1368 5604 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:36:17,332 basehttp 1368 5604 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:36:46,316 basehttp 1368 5604 "GET /api/transactions/ HTTP/1.1" 200 4565
INFO 2026-06-24 16:36:46,317 basehttp 1368 6764 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:36:52,910 autoreload 1368 6068 E:\Python.py\Hackaton project UBL\apps\transactions\models.py changed, reloading.
INFO 2026-06-24 16:36:55,006 autoreload 10020 12304 Watching for file changes with StatReloader
INFO 2026-06-24 16:37:17,055 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:37:17,068 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4558
INFO 2026-06-24 16:37:46,327 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4558
INFO 2026-06-24 16:37:46,328 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:38:17,272 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4558
INFO 2026-06-24 16:38:17,275 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:38:22,704 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 201 368
INFO 2026-06-24 16:38:22,768 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:38:22,771 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:38:38,427 basehttp 10020 11464 "OPTIONS /api/transactions/fraud-alerts/ HTTP/1.1" 200 0
WARNING 2026-06-24 16:38:38,444 log 10020 11464 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 16:38:38,450 basehttp 10020 11464 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 16:38:38,480 basehttp 10020 4828 "OPTIONS /api/transactions/suspicious/ HTTP/1.1" 200 0
WARNING 2026-06-24 16:38:38,496 log 10020 11464 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-24 16:38:38,500 basehttp 10020 4828 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
WARNING 2026-06-24 16:38:38,500 basehttp 10020 11464 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 16:38:38,522 basehttp 10020 4828 "GET /api/transactions/suspicious/ HTTP/1.1" 200 1927
INFO 2026-06-24 16:38:42,625 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:38:42,633 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:38:42,638 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:38:42,666 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:39:13,283 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:39:13,290 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:39:43,272 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:39:43,274 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:40:12,663 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:40:12,673 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:40:43,285 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:40:43,289 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:41:13,500 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4549
INFO 2026-06-24 16:41:13,509 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:41:42,616 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-24 16:41:42,621 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:42:13,336 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-24 16:42:13,359 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:42:43,276 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-24 16:42:43,280 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
INFO 2026-06-24 16:43:12,718 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4557
INFO 2026-06-24 16:43:12,726 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 173
WARNING 2026-06-24 16:43:15,094 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:43:15,097 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 125
WARNING 2026-06-24 16:43:20,388 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:43:20,394 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
WARNING 2026-06-24 16:43:28,465 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:43:28,467 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
INFO 2026-06-24 16:43:34,199 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 201 382
INFO 2026-06-24 16:43:34,276 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-24 16:43:34,277 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:43:42,631 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:43:42,636 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-24 16:44:13,289 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:44:13,295 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-24 16:44:22,129 log 10020 4828 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-24 16:44:22,135 basehttp 10020 11464 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2391
WARNING 2026-06-24 16:44:22,135 basehttp 10020 4828 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
WARNING 2026-06-24 16:44:22,147 log 10020 4828 Not Found: /api/transactions/fraud-alerts/
INFO 2026-06-24 16:44:22,151 basehttp 10020 11464 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2391
WARNING 2026-06-24 16:44:22,152 basehttp 10020 4828 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 16:44:24,743 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:44:24,752 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
INFO 2026-06-24 16:44:24,760 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:44:24,794 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-24 16:44:52,622 log 10020 11464 Bad Request: /api/transactions/
WARNING 2026-06-24 16:44:52,624 basehttp 10020 11464 "POST /api/transactions/ HTTP/1.1" 400 125
INFO 2026-06-24 16:44:54,892 basehttp 10020 11464 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:44:54,897 basehttp 10020 4828 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-24 16:45:10,916 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:45:10,918 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
WARNING 2026-06-24 16:45:11,708 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:45:11,710 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
WARNING 2026-06-24 16:45:18,614 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:45:18,617 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
INFO 2026-06-24 16:45:24,799 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:45:24,800 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-24 16:45:25,441 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:45:25,446 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
WARNING 2026-06-24 16:45:32,433 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:45:32,441 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
WARNING 2026-06-24 16:45:43,202 log 10020 4828 Bad Request: /api/transactions/
WARNING 2026-06-24 16:45:43,213 basehttp 10020 4828 "POST /api/transactions/ HTTP/1.1" 400 140
INFO 2026-06-24 16:45:55,285 basehttp 10020 4828 "GET /api/transactions/ HTTP/1.1" 200 4563
INFO 2026-06-24 16:45:55,291 basehttp 10020 11464 "GET /api/transactions/fraud_stats/ HTTP/1.1" 200 175
WARNING 2026-06-24 16:46:15,454 log 10020 11464 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 16:46:15,458 basehttp 10020 11464 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 16:46:15,464 basehttp 10020 4828 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2391
WARNING 2026-06-24 16:46:15,480 log 10020 11464 Not Found: /api/transactions/fraud-alerts/
WARNING 2026-06-24 16:46:15,483 basehttp 10020 11464 "GET /api/transactions/fraud-alerts/ HTTP/1.1" 404 52
INFO 2026-06-24 16:46:15,540 basehttp 10020 4828 "GET /api/transactions/suspicious/ HTTP/1.1" 200 2391
